"Category","MediaType","RelativePath","Name","Extension","Bytes","ModifiedUtc","FullPath"
"creature-audio","audio","Content/Characters/Human/female_damage10.ogg","female_damage10.ogg","ogg","12501","2025-06-08T21:11:03.5858768Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Human\female_damage10.ogg"
"creature-audio","audio","Content/Characters/Human/female_damage2.ogg","female_damage2.ogg","ogg","11583","2025-06-08T21:11:04.9528691Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Human\female_damage2.ogg"
"creature-audio","audio","Content/Characters/Human/female_damage3.ogg","female_damage3.ogg","ogg","12530","2025-06-08T21:11:02.7066701Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Human\female_damage3.ogg"
"creature-audio","audio","Content/Characters/Human/female_damage4.ogg","female_damage4.ogg","ogg","10662","2025-06-08T21:11:03.5898729Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Human\female_damage4.ogg"
"creature-audio","audio","Content/Characters/Human/female_damage5.ogg","female_damage5.ogg","ogg","11130","2025-06-08T21:11:04.2313725Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Human\female_damage5.ogg"
"creature-audio","audio","Content/Characters/Human/female_damage6.ogg","female_damage6.ogg","ogg","11338","2025-06-08T21:11:04.9488696Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Human\female_damage6.ogg"
"creature-audio","audio","Content/Characters/Human/female_damage7.ogg","female_damage7.ogg","ogg","12227","2025-06-08T21:11:04.9528691Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Human\female_damage7.ogg"
"creature-audio","audio","Content/Characters/Human/female_damage8.ogg","female_damage8.ogg","ogg","11544","2025-06-08T21:11:05.2780736Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Human\female_damage8.ogg"
"creature-audio","audio","Content/Characters/Human/female_damage9.ogg","female_damage9.ogg","ogg","14756","2025-06-08T21:11:02.7046698Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Human\female_damage9.ogg"
"creature-audio","audio","Content/Characters/Human/male_damage1.ogg","male_damage1.ogg","ogg","12081","2025-06-08T21:11:03.7583863Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Human\male_damage1.ogg"
"creature-audio","audio","Content/Characters/Human/male_damage10.ogg","male_damage10.ogg","ogg","9981","2025-06-08T21:11:03.7703939Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Human\male_damage10.ogg"
"creature-audio","audio","Content/Characters/Human/male_damage11.ogg","male_damage11.ogg","ogg","12244","2025-06-08T21:11:05.8164236Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Human\male_damage11.ogg"
"creature-audio","audio","Content/Characters/Human/male_damage2.ogg","male_damage2.ogg","ogg","11284","2025-06-08T21:11:03.9924605Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Human\male_damage2.ogg"
"creature-audio","audio","Content/Characters/Human/male_damage3.ogg","male_damage3.ogg","ogg","10772","2025-06-08T21:11:05.2290733Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Human\male_damage3.ogg"
"creature-audio","audio","Content/Characters/Human/male_damage4.ogg","male_damage4.ogg","ogg","11468","2025-06-08T21:11:05.2310731Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Human\male_damage4.ogg"
"creature-audio","audio","Content/Characters/Human/male_damage5.ogg","male_damage5.ogg","ogg","12835","2025-06-08T21:11:02.7086697Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Human\male_damage5.ogg"
"creature-audio","audio","Content/Characters/Human/male_damage6.ogg","male_damage6.ogg","ogg","9419","2025-06-08T21:11:03.7593862Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Human\male_damage6.ogg"
"creature-audio","audio","Content/Characters/Human/male_damage7.ogg","male_damage7.ogg","ogg","13828","2025-06-08T21:11:05.8104237Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Human\male_damage7.ogg"
"creature-audio","audio","Content/Characters/Human/male_damage8.ogg","male_damage8.ogg","ogg","11351","2025-06-08T21:11:04.5798683Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Human\male_damage8.ogg"
"creature-audio","audio","Content/Characters/Human/male_damage9.ogg","male_damage9.ogg","ogg","10487","2025-06-08T21:11:05.8114241Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Human\male_damage9.ogg"
"creature-audio","audio","Content/Characters/Husk/HUSK_attack1.ogg","HUSK_attack1.ogg","ogg","30386","2025-06-08T21:11:03.7623872Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Husk\HUSK_attack1.ogg"
"creature-audio","audio","Content/Characters/Husk/HUSK_attack2.ogg","HUSK_attack2.ogg","ogg","16365","2025-06-08T21:11:05.2320739Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Husk\HUSK_attack2.ogg"
"creature-audio","audio","Content/Characters/Husk/HUSK_attack3.ogg","HUSK_attack3.ogg","ogg","21494","2025-06-08T21:11:04.1777205Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Husk\HUSK_attack3.ogg"
"creature-audio","audio","Content/Characters/Husk/HUSK_attack4.ogg","HUSK_attack4.ogg","ogg","28903","2025-06-08T21:11:03.7603940Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Husk\HUSK_attack4.ogg"
"creature-audio","audio","Content/Characters/Husk/HUSK_damage1.ogg","HUSK_damage1.ogg","ogg","23585","2025-06-08T21:11:03.7683869Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Husk\HUSK_damage1.ogg"
"creature-audio","audio","Content/Characters/Husk/HUSK_damage2.ogg","HUSK_damage2.ogg","ogg","20182","2025-06-08T21:11:04.1767208Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Husk\HUSK_damage2.ogg"
"creature-audio","audio","Content/Characters/Husk/HUSK_damage3.ogg","HUSK_damage3.ogg","ogg","14464","2025-06-08T21:11:05.8104237Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Husk\HUSK_damage3.ogg"
"creature-audio","audio","Content/Characters/Husk/HUSK_death1.ogg","HUSK_death1.ogg","ogg","20174","2025-06-08T21:11:04.1797198Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Husk\HUSK_death1.ogg"
"creature-audio","audio","Content/Characters/Husk/HUSK_death2.ogg","HUSK_death2.ogg","ogg","17554","2025-06-08T21:11:05.2310731Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Husk\HUSK_death2.ogg"
"creature-audio","audio","Content/Characters/Husk/HUSK_idle1.ogg","HUSK_idle1.ogg","ogg","26421","2025-06-08T21:11:02.8197456Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Husk\HUSK_idle1.ogg"
"creature-audio","audio","Content/Characters/Husk/HUSK_idle2.ogg","HUSK_idle2.ogg","ogg","22829","2025-06-08T21:11:03.7703939Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Husk\HUSK_idle2.ogg"
"creature-audio","audio","Content/Characters/Husk/HUSK_idle3.ogg","HUSK_idle3.ogg","ogg","16697","2025-06-08T21:11:04.1797198Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Husk\HUSK_idle3.ogg"
"creature-audio","audio","Content/Characters/Husk/HUSK_idle4.ogg","HUSK_idle4.ogg","ogg","25764","2025-06-08T21:11:04.1757199Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Husk\HUSK_idle4.ogg"
"creature-audio","audio","Content/Characters/Husk_chimera/HUSKCHIMERA_attack1.ogg","HUSKCHIMERA_attack1.ogg","ogg","15199","2025-06-08T21:11:04.6429726Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Husk_chimera\HUSKCHIMERA_attack1.ogg"
"creature-audio","audio","Content/Characters/Husk_chimera/HUSKCHIMERA_attack2.ogg","HUSKCHIMERA_attack2.ogg","ogg","11564","2025-06-08T21:11:02.8197456Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Husk_chimera\HUSKCHIMERA_attack2.ogg"
"creature-audio","audio","Content/Characters/Husk_chimera/HUSKCHIMERA_attack3.ogg","HUSKCHIMERA_attack3.ogg","ogg","12492","2025-06-08T21:11:02.8147456Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Husk_chimera\HUSKCHIMERA_attack3.ogg"
"creature-audio","audio","Content/Characters/Husk_chimera/HUSKCHIMERA_damage1.ogg","HUSKCHIMERA_damage1.ogg","ogg","10108","2025-06-08T21:11:03.7693863Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Husk_chimera\HUSKCHIMERA_damage1.ogg"
"creature-audio","audio","Content/Characters/Husk_chimera/HUSKCHIMERA_damage2.ogg","HUSKCHIMERA_damage2.ogg","ogg","11916","2025-06-08T21:11:04.6399709Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Husk_chimera\HUSKCHIMERA_damage2.ogg"
"creature-audio","audio","Content/Characters/Husk_chimera/HUSKCHIMERA_damage3.ogg","HUSKCHIMERA_damage3.ogg","ogg","9260","2025-06-08T21:11:05.8124237Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Husk_chimera\HUSKCHIMERA_damage3.ogg"
"creature-audio","audio","Content/Characters/Husk_chimera/HUSKCHIMERA_death1.ogg","HUSKCHIMERA_death1.ogg","ogg","13561","2025-06-08T21:11:02.8177456Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Husk_chimera\HUSKCHIMERA_death1.ogg"
"creature-audio","audio","Content/Characters/Husk_chimera/HUSKCHIMERA_death2.ogg","HUSKCHIMERA_death2.ogg","ogg","13234","2025-06-08T21:11:03.7633869Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Husk_chimera\HUSKCHIMERA_death2.ogg"
"creature-audio","audio","Content/Characters/Husk_chimera/HUSKCHIMERA_eatingAttack.ogg","HUSKCHIMERA_eatingAttack.ogg","ogg","68172","2025-06-08T21:11:05.9917453Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Husk_chimera\HUSKCHIMERA_eatingAttack.ogg"
"creature-audio","audio","Content/Characters/Husk_chimera/HUSKCHIMERA_idle1.ogg","HUSKCHIMERA_idle1.ogg","ogg","11586","2025-06-08T21:11:05.2310731Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Husk_chimera\HUSKCHIMERA_idle1.ogg"
"creature-audio","audio","Content/Characters/Husk_chimera/HUSKCHIMERA_idle2.ogg","HUSKCHIMERA_idle2.ogg","ogg","11512","2025-06-08T21:11:02.8187455Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Husk_chimera\HUSKCHIMERA_idle2.ogg"
"creature-audio","audio","Content/Characters/Husk_chimera/HUSKCHIMERA_idle3.ogg","HUSKCHIMERA_idle3.ogg","ogg","11040","2025-06-08T21:11:04.6439720Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Husk_chimera\HUSKCHIMERA_idle3.ogg"
"creature-audio","audio","Content/Characters/Husk_chimera/HUSKCHIMERA_idle4.ogg","HUSKCHIMERA_idle4.ogg","ogg","11496","2025-06-08T21:11:05.2310731Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Husk_chimera\HUSKCHIMERA_idle4.ogg"
"creature-audio","audio","Content/Characters/Husk_exosuit/HUSKEXO_attack1.ogg","HUSKEXO_attack1.ogg","ogg","13633","2025-06-08T21:11:04.7703909Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Husk_exosuit\HUSKEXO_attack1.ogg"
"creature-audio","audio","Content/Characters/Husk_exosuit/HUSKEXO_attack2.ogg","HUSKEXO_attack2.ogg","ogg","13294","2025-06-08T21:11:05.9937449Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Husk_exosuit\HUSKEXO_attack2.ogg"
"creature-audio","audio","Content/Characters/Husk_exosuit/HUSKEXO_attack3.ogg","HUSKEXO_attack3.ogg","ogg","14800","2025-06-08T21:11:05.2860753Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Husk_exosuit\HUSKEXO_attack3.ogg"
"creature-audio","audio","Content/Characters/Husk_exosuit/HUSKEXO_attack4.ogg","HUSKEXO_attack4.ogg","ogg","13526","2025-06-08T21:11:05.9927441Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Husk_exosuit\HUSKEXO_attack4.ogg"
"creature-audio","audio","Content/Characters/Husk_exosuit/HUSKEXO_damage1.ogg","HUSKEXO_damage1.ogg","ogg","9766","2025-06-08T21:11:05.2820724Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Husk_exosuit\HUSKEXO_damage1.ogg"
"creature-audio","audio","Content/Characters/Husk_exosuit/HUSKEXO_damage2.ogg","HUSKEXO_damage2.ogg","ogg","10249","2025-06-08T21:11:05.9927441Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Husk_exosuit\HUSKEXO_damage2.ogg"
"creature-audio","audio","Content/Characters/Husk_exosuit/HUSKEXO_damage3.ogg","HUSKEXO_damage3.ogg","ogg","9904","2025-06-08T21:11:02.8147456Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Husk_exosuit\HUSKEXO_damage3.ogg"
"creature-audio","audio","Content/Characters/Husk_exosuit/HUSKEXO_death1.ogg","HUSKEXO_death1.ogg","ogg","12369","2025-06-08T21:11:04.7703909Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Husk_exosuit\HUSKEXO_death1.ogg"
"creature-audio","audio","Content/Characters/Husk_exosuit/HUSKEXO_death2.ogg","HUSKEXO_death2.ogg","ogg","11314","2025-06-08T21:11:04.7693905Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Husk_exosuit\HUSKEXO_death2.ogg"
"creature-audio","audio","Content/Characters/Husk_exosuit/HUSKEXO_idle1.ogg","HUSKEXO_idle1.ogg","ogg","11387","2025-06-08T21:11:03.7633869Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Husk_exosuit\HUSKEXO_idle1.ogg"
"creature-audio","audio","Content/Characters/Husk_exosuit/HUSKEXO_idle2.ogg","HUSKEXO_idle2.ogg","ogg","11993","2025-06-08T21:11:05.2840760Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Husk_exosuit\HUSKEXO_idle2.ogg"
"creature-audio","audio","Content/Characters/Husk_exosuit/HUSKEXO_idle3.ogg","HUSKEXO_idle3.ogg","ogg","11020","2025-06-08T21:11:02.8177456Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Husk_exosuit\HUSKEXO_idle3.ogg"
"creature-audio","audio","Content/Characters/Husk_exosuit/HUSKEXO_idle4.ogg","HUSKEXO_idle4.ogg","ogg","11162","2025-06-08T21:11:05.9927441Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Husk_exosuit\HUSKEXO_idle4.ogg"
"creature-audio","audio","Content/Characters/Husk_prowler/HUSKPROWLER_attack1.ogg","HUSKPROWLER_attack1.ogg","ogg","14355","2025-06-08T21:11:05.2780736Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Husk_prowler\HUSKPROWLER_attack1.ogg"
"creature-audio","audio","Content/Characters/Husk_prowler/HUSKPROWLER_attack2.ogg","HUSKPROWLER_attack2.ogg","ogg","12784","2025-06-08T21:11:05.2880754Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Husk_prowler\HUSKPROWLER_attack2.ogg"
"creature-audio","audio","Content/Characters/Husk_prowler/HUSKPROWLER_attack3.ogg","HUSKPROWLER_attack3.ogg","ogg","14450","2025-06-08T21:11:05.2880754Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Husk_prowler\HUSKPROWLER_attack3.ogg"
"creature-audio","audio","Content/Characters/Husk_prowler/HUSKPROWLER_attack4.ogg","HUSKPROWLER_attack4.ogg","ogg","13170","2025-06-08T21:11:02.8157456Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Husk_prowler\HUSKPROWLER_attack4.ogg"
"creature-audio","audio","Content/Characters/Husk_prowler/HUSKPROWLER_damage1.ogg","HUSKPROWLER_damage1.ogg","ogg","9120","2025-06-08T21:11:03.7653867Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Husk_prowler\HUSKPROWLER_damage1.ogg"
"creature-audio","audio","Content/Characters/Husk_prowler/HUSKPROWLER_damage2.ogg","HUSKPROWLER_damage2.ogg","ogg","10349","2025-06-08T21:11:05.9927441Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Husk_prowler\HUSKPROWLER_damage2.ogg"
"creature-audio","audio","Content/Characters/Husk_prowler/HUSKPROWLER_damage3.ogg","HUSKPROWLER_damage3.ogg","ogg","9503","2025-06-08T21:11:04.4651042Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Husk_prowler\HUSKPROWLER_damage3.ogg"
"creature-audio","audio","Content/Characters/Husk_prowler/HUSKPROWLER_death1.ogg","HUSKPROWLER_death1.ogg","ogg","12581","2025-06-08T21:11:05.9937449Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Husk_prowler\HUSKPROWLER_death1.ogg"
"creature-audio","audio","Content/Characters/Husk_prowler/HUSKPROWLER_death2.ogg","HUSKPROWLER_death2.ogg","ogg","12379","2025-06-08T21:11:04.7683911Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Husk_prowler\HUSKPROWLER_death2.ogg"
"creature-audio","audio","Content/Characters/Husk_prowler/HUSKPROWLER_idle1.ogg","HUSKPROWLER_idle1.ogg","ogg","11158","2025-06-08T21:11:05.2830730Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Husk_prowler\HUSKPROWLER_idle1.ogg"
"creature-audio","audio","Content/Characters/Husk_prowler/HUSKPROWLER_idle2.ogg","HUSKPROWLER_idle2.ogg","ogg","11771","2025-06-08T21:11:02.8177456Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Husk_prowler\HUSKPROWLER_idle2.ogg"
"creature-audio","audio","Content/Characters/Husk_prowler/HUSKPROWLER_idle3.ogg","HUSKPROWLER_idle3.ogg","ogg","11091","2025-06-08T21:11:04.4660967Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Husk_prowler\HUSKPROWLER_idle3.ogg"
"creature-audio","audio","Content/Characters/Husk_prowler/HUSKPROWLER_idle4.ogg","HUSKPROWLER_idle4.ogg","ogg","11806","2025-06-08T21:11:04.7663907Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Husk_prowler\HUSKPROWLER_idle4.ogg"
"creature-audio","audio","Content/Characters/Jove/JOVE_collapse.ogg","JOVE_collapse.ogg","ogg","1793949","2025-06-08T21:11:01.9052445Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Jove\JOVE_collapse.ogg"
"creature-audio","audio","Content/Characters/Jove/JOVE_damage1.ogg","JOVE_damage1.ogg","ogg","183374","2025-06-08T21:11:05.3410137Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Jove\JOVE_damage1.ogg"
"creature-audio","audio","Content/Characters/Jove/JOVE_damage2.ogg","JOVE_damage2.ogg","ogg","153516","2025-06-08T21:11:05.0632626Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Jove\JOVE_damage2.ogg"
"creature-audio","audio","Content/Characters/Jove/JOVE_damage3.ogg","JOVE_damage3.ogg","ogg","146613","2025-06-08T21:11:05.0652612Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Jove\JOVE_damage3.ogg"
"creature-audio","audio","Content/Characters/Jove/JOVE_damage4.ogg","JOVE_damage4.ogg","ogg","153067","2025-06-08T21:11:02.8207454Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Jove\JOVE_damage4.ogg"
"creature-audio","audio","Content/Characters/Jove/JOVE_damage5.ogg","JOVE_damage5.ogg","ogg","167422","2025-06-08T21:11:02.8187455Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Jove\JOVE_damage5.ogg"
"creature-audio","audio","Content/Characters/Jove/JOVE_damage6.ogg","JOVE_damage6.ogg","ogg","189177","2025-06-08T21:11:03.7673866Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Jove\JOVE_damage6.ogg"
"creature-audio","audio","Content/Characters/Jove/JOVE_dead1.ogg","JOVE_dead1.ogg","ogg","250596","2025-06-08T21:11:05.1210474Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Jove\JOVE_dead1.ogg"
"creature-audio","audio","Content/Characters/Jove/JOVE_emp.ogg","JOVE_emp.ogg","ogg","179593","2025-06-08T21:11:03.7693863Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Jove\JOVE_emp.ogg"
"creature-audio","audio","Content/Characters/Jove/JOVE_idle1.ogg","JOVE_idle1.ogg","ogg","227065","2025-06-08T21:11:03.8084096Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Jove\JOVE_idle1.ogg"
"creature-audio","audio","Content/Characters/Jove/JOVE_idle2.ogg","JOVE_idle2.ogg","ogg","239990","2025-06-08T21:11:05.2820724Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Jove\JOVE_idle2.ogg"
"creature-audio","audio","Content/Characters/Jove/JOVE_idle3.ogg","JOVE_idle3.ogg","ogg","197375","2025-06-08T21:11:06.6473334Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Jove\JOVE_idle3.ogg"
"creature-audio","audio","Content/Characters/Jove/JOVE_idle4.ogg","JOVE_idle4.ogg","ogg","207338","2025-06-08T21:11:03.8084096Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Jove\JOVE_idle4.ogg"
"creature-audio","audio","Content/Characters/Jove/JOVE_projectile1.ogg","JOVE_projectile1.ogg","ogg","114722","2025-06-08T21:11:05.2840760Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Jove\JOVE_projectile1.ogg"
"creature-audio","audio","Content/Characters/Jove/JOVE_projectile2.ogg","JOVE_projectile2.ogg","ogg","186648","2025-06-08T21:11:05.4414497Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Jove\JOVE_projectile2.ogg"
"creature-audio","audio","Content/Characters/Jove/JOVE_projectile3.ogg","JOVE_projectile3.ogg","ogg","188042","2025-06-08T21:11:02.8207454Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Jove\JOVE_projectile3.ogg"
"creature-audio","audio","Content/Characters/Jove/JOVE_projectile4.ogg","JOVE_projectile4.ogg","ogg","149977","2025-06-08T21:11:03.8044092Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Jove\JOVE_projectile4.ogg"
"creature-audio","audio","Content/Characters/Jove/JOVE_projectileLoop.ogg","JOVE_projectileLoop.ogg","ogg","320526","2025-06-08T21:11:01.9052445Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Jove\JOVE_projectileLoop.ogg"
"creature-audio","audio","Content/Characters/Jove/JOVE_pylonDestroyed.ogg","JOVE_pylonDestroyed.ogg","ogg","203725","2025-06-08T21:11:06.6953475Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Jove\JOVE_pylonDestroyed.ogg"
"creature-audio","audio","Content/Characters/Jove/JOVE_sleepingLoop.ogg","JOVE_sleepingLoop.ogg","ogg","334601","2025-06-08T21:11:01.9052445Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Jove\JOVE_sleepingLoop.ogg"
"creature-audio","audio","Content/Characters/Latcher/ABYSSM_attack.ogg","ABYSSM_attack.ogg","ogg","112693","2025-06-08T21:11:06.8913279Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Latcher\ABYSSM_attack.ogg"
"creature-audio","audio","Content/Characters/Latcher/ABYSSM_attack_1.ogg","ABYSSM_attack_1.ogg","ogg","60421","2025-06-08T21:11:03.8054094Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Latcher\ABYSSM_attack_1.ogg"
"creature-audio","audio","Content/Characters/Latcher/ABYSSM_attack_2.ogg","ABYSSM_attack_2.ogg","ogg","67225","2025-06-08T21:11:03.8694486Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Latcher\ABYSSM_attack_2.ogg"
"creature-audio","audio","Content/Characters/Latcher/ABYSSM_attack_3.ogg","ABYSSM_attack_3.ogg","ogg","86285","2025-06-08T21:11:05.2820724Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Latcher\ABYSSM_attack_3.ogg"
"creature-audio","audio","Content/Characters/Latcher/ABYSSM_attack_4.ogg","ABYSSM_attack_4.ogg","ogg","80025","2025-06-08T21:11:03.8744507Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Latcher\ABYSSM_attack_4.ogg"
"creature-audio","audio","Content/Characters/Latcher/ABYSSM_bite.ogg","ABYSSM_bite.ogg","ogg","62005","2025-06-08T21:11:02.8187455Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Latcher\ABYSSM_bite.ogg"
"creature-audio","audio","Content/Characters/Latcher/ABYSSM_bite_1.ogg","ABYSSM_bite_1.ogg","ogg","66026","2025-06-08T21:11:02.8167457Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Latcher\ABYSSM_bite_1.ogg"
"creature-audio","audio","Content/Characters/Latcher/ABYSSM_damage.ogg","ABYSSM_damage.ogg","ogg","73983","2025-06-08T21:11:05.4404505Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Latcher\ABYSSM_damage.ogg"
"creature-audio","audio","Content/Characters/Latcher/ABYSSM_damage_1.ogg","ABYSSM_damage_1.ogg","ogg","84814","2025-06-08T21:11:03.8734494Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Latcher\ABYSSM_damage_1.ogg"
"creature-audio","audio","Content/Characters/Latcher/ABYSSM_damage_2.ogg","ABYSSM_damage_2.ogg","ogg","46844","2025-06-08T21:11:02.8147456Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Characters\Latcher\ABYSSM_damage_2.ogg"
